Conversation
PROV reached a 52 Week low at 17.25
PROV is up 8.33% to 15.34
PROV reached a 52 Week low at 15.76
PROV is down 6.19% to 15.76
PROV reached a 52 Week low at $16.34
Provident Financial reached a 52 Week low at 11.60
PROV reached a 52 Week low at 13.22
PROV is up 5.02% to 19.86
Provident Financial reached a 52 Week low at 11.78
Provident Financial reached a 52 Week low at 13.22
PROV is up 5.47% to 20.25
PROV is up 5.35% to $16.33
PROV is down 5.38% to 17.25
PROV is down 11.15% to 12.83
Provident Financial is up 6.34% to 14.77
PROV is down 5.07% to $16.85
PROV is down 14.28% to 13.06
PROV reached a 52 Week low at 12.76
PROV is down 10.09% to 18.00
PROV is down 10.86% to 13.05
PROV is down 5.05% to 19.95
Provident Financial reached a 52 Week low at 17.25
PROV is up 5.07% to 14.71
PROV is up 5.83% to 12.98
PROV reached a 52 Week low at 12.00
PROV is down 7.60% to 13.19
PROV reached a 52 Week low at $16.06
PROV is up 6.47% to 17.28
PROV reached a new 52 Week Low at 17.32
PROV is down 8.83% to 14.36
PROV is down 14.70% to 12.71
Provident Financial is up 6.96% to 17.98
PROV is down 5.02% to 19.50
PROV is up 5.32% to 21.27
PROV is down 6.79% to 14.70
PROV is up 5.00% to $16.81
PROV reached a new 52 Week Low at $16.81
PROV reached a 52 Week low at 14.78
PROV is down 11.46% to 12.67
Provident Financial reached a 52 Week low at 15.76
