Conversation
LILA is up 34.97% to 22.85
Rocket Time!
LILA is down 8.16% to 9.57
LILA reached an all time low at $15.62
Liberty Latin America reached an all time low at 8.33
Liberty Latin America is up 5.70% to 11.60
LILAK reached an all time low at $14.52
LILAK is up 5.93% to 11.61
LILAK is down 4.91% to $20.16
LILA is down 5.29% to 12.27
could some one explain if this means we can buy at 25% discount? tks. for the advice .
LILA is down -4.93% to 20.63
LILA is down 5.00% to $20.52
LILA reached a 52 Week low at 13.85
Liberty Latin America is down 8.81% to 9.52
LILAK is up 6.84% to 11.87
LILA is up 37.51% to 23.28
LILAK is down -4.92% to 21.47
LILAK is up 9.25% to 10.75
Can anyone explain to me the difference beteen LILA and LILAK?
Finally getting some momentum back now.I think it will be getting back to 17-18 By end of year! thoughts and opinions?
$13 billion to Puerto Rico
LILA is down 5.22% to $15.43
LILA is up 5.05% to 17.49
LILAK reached a new 52 Week Low at 19.38
up to 12.5 soon
LILA is up 28.65% to 21.78
LILAK is up 4.94% to 23.37
time to start running
No vshaped recovery here
Liberty Latin America reached an all time low at 7.66
LILAK is down 5.10% to 15.43
Creeping down the last couple of days. No news. Has ATT acquisition been completed in Puerto Rico? Multi-bagger over the next couple of years IMO.
Who ever held since the the covid crash I want to personally congratulate you!!
"According to the 7 industry analysts covering Liberty Latin America, the consensus is that breakeven is near. They expect the company to post a final loss in 2021, before turning a profit of US$89m in 2022."
Back to 12 soon
LILAK reached an all time low at 12.94
LILA reached a new All Time Low at 18.78
LILAK reached an all time low at 11.19
LILAK is up 6.48% to 14.46
Tomorrow 12.3
LILA reached an all time low at 12.45
Liberty Latin America is up 7.77% to 8.46
Ready for 11.9
LILA reached a new 52 Week Low at 19.40
LILA is up 39.04% to 23.54
Liberty Latin America reached a 52 Week low at 14.02
Just took another look at the charts and Liberty is over sold and undervalued. Now is the time to load up before it gets discovered by Main Street.
This is a STRONG BUY
Liberty Latin America is down 7.87% to 9.25
Great short squeeze article here about LILAK https://news.squeezereport.com/short-squeeze/liberty-latin-america-ltd-nasdaq-lilak-short-squeeze
LILAK is up 5.08% to 21.51
what's the difference between LILA and LILAK?
So glad I sold this total PoS of a stock.
14.8 by the end of the March
LILAK is up 5.00% to 13.77
LILA is up 36.12% to 23.04
LILA is down 5.23% to 18.50
Expansion into Costa Rica... This company is growing and spreading throughout Latin America. Does anyone know and care to explain how to stockholders can purchase shares at a 25% discount per their recent announcement?
Any potential catalyst to get the SP to start moving up? Thoughts?
LILA is down -5.49% to 21.87
LILA reached a 52 Week low at 14.02
LILA is up 4.95% to 21.19
LILAK is down 5.32% to 14.07
LILA is down 5.60% to 13.98
LILA should have another 25% on this run IMO. 11.32
Why doesn't Yahoo show any prices for this week?
Liberty Latin America is down 7.99% to 8.75
LILAK reached an all time low at $15.97
"CEO bought 11,500 more shares yesterday, whatever that means. Probably that he stands by his work. Maybe something good to come?"
"Liberty Latin America's stock has been crushed by the COVID-19 pandemic; however, the underlying business is still producing positive cash flow. The company recently completed the acquisition of AT&T's Puerto Rican assets at what appear to be fire-sale prices. The company has a large and very-difficult-to-replicate infrastructure of subsea fiber and cable lines that will provide an enduring advantage for a long time to come. With the accretive AT&T acquisition and a rebound that is sure to follow in its key markets, the stock is at least 60% undervalued currently."
LILA is up 24.69% to 21.11
LILAK is up 11.20% to 11.12
Hey congrats everyone the deal went through!
Well don't know if this short term rise will last but I'm happy you all are enjoying the ride with me.
Liberty Latin America reached an all time low at 8.51
LILAK is down 4.95% to 16.32
LILA is up 5.60% to 10.37
LILAK is down -4.96% to 18.57
LILAK is down -5.00% to 21.84
LILA is up 26.23% to 21.37
Liberty Latin America is up 5.03% to 13.79
Liberty Latin America is up 7.90% to 10.65
Got on board with 300 @10.25 pre market this AM. Good start I’ll give it that!!
Never got to exercise those rights... O well. This puppy is going back to 20s
Both Buffet and Gates own shares in the 20s. And the company is buying back stock. These prices are a gift and should be taken advantage of. Once Latin America opens this will shoot like a rocket
LILA is up 5.03% to $15.86
LILA is down 10.24% to 9.99
LILA is up 9.97% to 9.93
Morgan Stanley upgrade to overweight. Goldman Sachs upgrade to buy. 10/09/20
11 is the bottom
LILAK reached an all time low at 12.49
"lila Buying back stock, now is the time"
Liberty Latin America is up 6.79% to 14.47
Liberty Latin America is up 7.03% to 11.88
LILA is up 10.67% to 11.31
LILA is up 4.94% to 19.55
LILA is up 5.63% to 21.94
Can anyone advise what the LILAR is about? It recently showed up in my portfolio because I own LILA but I’m not sure what I’m supposed to do with it. Forgive me but I have only been in the market for a year now and I have not come across a situation like this.
New article on LILA on seeking alpha:Article: https://seekingalpha.com/article/4376842-buy-liberty-latin-america-all-time-low-for-500-returns-in-5-years
LILA is down 4.99% to 16.09
LILA reached an all time low at 13.81
LILAK reached an all time low at $16.58
